"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"KLK13",-60.4253254102999,145.050241545894,-3.71896874217008,0.000407517645428889,0.00192722638472648,-4.30431963818009,"Downregulated"
"ANKDD1A",-77.7042444821732,163.307971014493,-3.71796327547593,0.000408865424354048,0.0019327443266776,-4.30446350185901,"Downregulated"
"NAGLU",-79.6532258064516,332.636231884058,-3.71630141561115,0.000411102399625871,0.00194202918575752,-4.30470125434444,"Downregulated"
"IL36RN",-60.5832767402377,132.015942028986,-3.71612203803832,0.000411344551290132,0.00194274338387955,-4.30472691467918,"Downregulated"
"LINC01842",-68.2516129032258,158.463768115942,-3.71600641367156,0.000411500711150891,0.00194305122441954,-4.3047434547624,"Downregulated"
"LINC02172",-55.4472835314092,155.734782608696,-3.71433105513918,0.000413769775624463,0.00195203912039135,-4.30498309543865,"Downregulated"
"SMPD1",-62.1228636106395,280.540096618357,-3.71365174210561,0.000414693219317521,0.00195596357883487,-4.30508025285114,"Downregulated"
"TOX",-232.044227504245,473.683333333333,-3.7131164408003,0.000415422281998835,0.00195896967910115,-4.30515680901041,"Downregulated"
"LINC01926",-75.5567062818337,199.982608695652,-3.71258568342453,0.000416146363766702,0.00196195096930805,-4.30523271161097,"Downregulated"
"ATP12A",-60.0486417657046,139.965217391304,-3.7123764302718,0.000416432166759811,0.00196286510383785,-4.30526263549013,"Downregulated"
"NGEF",-128.194312393888,395.805072463768,-3.71160677161231,0.000417484997729389,0.0019673934458311,-4.30537269423075,"Downregulated"
"RALGAPA2",-143.422224108659,547.854492753623,-3.71098238251219,0.000418340977674978,0.00197099233624631,-4.30546197417296,"Downregulated"
"NICN1",-178.323684210526,645.392753623188,-3.71042532023925,0.000419106072372521,0.0019741615323467,-4.30554162288614,"Downregulated"
"SOX10",-54.1747028862479,110.013043478261,-3.71003839494636,0.000419638278934622,0.00197623257402574,-4.30559694302893,"Downregulated"
"LOC102724560",-269.031494057725,519.108695652174,-3.70887819596602,0.000421237974509432,0.00198289165122282,-4.30576280917083,"Downregulated"
"POU2F2",-82.9377152558817,222.637060041408,-3.70712118478912,0.000423671646650809,0.00199259091775409,-4.30601396394245,"Downregulated"
"MBNL2",-209.467181663837,976.177391304348,-3.70688317908773,0.00042400234331799,0.00199326833507425,-4.30604798237622,"Downregulated"
"CPE",-797.589516129033,1180.51231884058,-3.70678590897341,0.00042413756602909,0.00199338817925035,-4.30606188509251,"Downregulated"
"TBC1D14",-1008.48225806452,2161.03623188406,-3.70623448213233,0.000424904925440394,0.00199575423193985,-4.30614069759712,"Downregulated"
"SSBP3-AS1",-106.533955857385,286.642028985507,-3.70538163834662,0.000426094342919004,0.0020004609544342,-4.30626258211538,"Downregulated"
"ALDOB",-1721.75930602716,1421.47989130435,-3.70520366370738,0.000426342955399692,0.00200076331465065,-4.30628801622186,"Downregulated"
"CTDSP2",-368.228310696095,1882.98985507246,-3.70485643792275,0.0004268283930545,0.00200258655326559,-4.30633763656732,"Downregulated"
"LOC101928682",-23.9386247877759,46.6260869565217,-3.70460053275768,0.00042718649782878,0.0020033864809243,-4.3063742057076,"Downregulated"
"DENND1B",-110.348358800226,462.400483091787,-3.70313524162209,0.000429242502237767,0.0020121448903187,-4.30658358079985,"Downregulated"
"CCDC136",-39.9793718166384,135.460869565217,-3.70248643918008,0.000430155873945944,0.0020155416849196,-4.30667627894108,"Downregulated"
"LOC105378948",-61.9042020373514,260.444927536232,-3.70212951251288,0.000430659138932302,0.0020171420228212,-4.30672727273081,"Downregulated"
"ATP7A",-158.895500848896,526.703623188406,-3.70211025015078,0.000430686314747609,0.0020171420228212,-4.30673002467901,"Downregulated"
"NDUFA4",-3907.99524617996,15255.8449275362,-3.70157608449519,0.000431440580999879,0.00202023163525859,-4.30680633715028,"Downregulated"
"EPHA5",-29.7155348047539,61.8144927536232,-3.7010931823823,0.000432123545417953,0.00202298609370697,-4.30687532270372,"Downregulated"
"CCBE1",-83.8040322580646,119.901086956522,-3.70071823715514,0.000432654538597914,0.0020243378828354,-4.30692888381376,"Downregulated"
"C10orf53",-57.4817487266553,123.701449275362,-3.70056133115954,0.000432876931815368,0.00202473776451617,-4.30695129735838,"Downregulated"
"MECR",-170.709932088286,525.832608695652,-3.70027292299923,0.000433285996250158,0.00202596213288377,-4.30699249473469,"Downregulated"
"CDH19",-56.1847198641767,98.631884057971,-3.70024302870294,0.00043332841799003,0.00202596213288377,-4.30699676489247,"Downregulated"
"WNT2B",-71.1864813242784,220.497463768116,-3.69994955956456,0.000433745078171354,0.00202709525362605,-4.30703868394832,"Downregulated"
"CALCOCO1",-301.952886247877,1085.49420289855,-3.69987181430792,0.00043385552298191,0.00202709525362605,-4.30704978886893,"Downregulated"
"CCDC174",-69.6301641199775,403.535748792271,-3.6983133358295,0.000436075163711163,0.00203612970515507,-4.30727238073433,"Downregulated"
"FRMPD1",-78.5127334465196,119.915942028986,-3.69752866961909,0.000437196809927541,0.00204047470927065,-4.30738443954771,"Downregulated"
"CALN1",-43.1107526881721,114.10193236715,-3.69732248656082,0.000437491995974439,0.0020414062831606,-4.3074138833557,"Downregulated"
"PDXDC1",-83.774681663837,486.966847826087,-3.69717849279554,0.00043769826024714,0.00204192261775845,-4.30743444593513,"Downregulated"
"PIGN",-175.925169779287,491.921739130435,-3.69651936257864,0.000438643618094622,0.00204454643204864,-4.30752856743668,"Downregulated"
"TDRD9",-54.1952461799661,91.9275362318841,-3.69644698440884,0.000438747545135168,0.00204458462174379,-4.30753890243452,"Downregulated"
"CCL27",-78.241935483871,158.252173913043,-3.69573457659173,0.00043977173821252,0.00204846347066626,-4.30764062458847,"Downregulated"
"ZDHHC14",-38.564091680815,120.25615942029,-3.6943038850805,0.000441835465576247,0.00205717899243774,-4.30784488742457,"Downregulated"
"SLC7A5P1",-129.655857385399,331.298550724638,-3.69411363952485,0.000442110583718784,0.00205801127647822,-4.30787204712253,"Downregulated"
"GATD1-DT",-71.9741086587436,149.507246376812,-3.69404017107856,0.000442216871734581,0.00205805746995761,-4.30788253544203,"Downregulated"
"OMG",-84.7831069609508,199.880434782609,-3.69370330572249,0.000442704532613257,0.00205942947136165,-4.30793062525152,"Downregulated"
"LCN10",-149.686926994907,305.392753623188,-3.69290996404413,0.00044385503592302,0.00206388243026517,-4.30804387414809,"Downregulated"
"FAM182A",-35.0086162988115,64.3166666666667,-3.69247696964529,0.000444484166530918,0.00206590823603935,-4.30810568020216,"Downregulated"
"MCPH1-AS1",-108.554244482173,218.218115942029,-3.69238347327848,0.00044462012616331,0.00206609052098995,-4.30811902563761,"Downregulated"
"TTC22",-327.511905772496,692.577898550725,-3.69197922730274,0.000445208425315989,0.00206792438875023,-4.3081767253404,"Downregulated"
"B3GAT1",-282.444991511036,156.13768115942,-3.68964470125196,0.000448620413379706,0.00208286655838052,-4.30850989905118,"Downregulated"
"DAPK1",-241.705942275043,820.26884057971,-3.68928449234385,0.000449149086766311,0.0020848678648268,-4.30856130003286,"Downregulated"
"DLL3",-26.4908531409168,74.3576086956522,-3.68842620034414,0.000450411185385015,0.00208981787666039,-4.30868376929741,"Downregulated"
"FXYD1",-196.429202037352,359.408695652174,-3.68636816633286,0.000453451271045373,0.00210255293002954,-4.30897738878716,"Downregulated"
"VGLL2",-101.396264855688,158.68115942029,-3.68614694620992,0.000453779215272914,0.00210361682235373,-4.3090089468427,"Downregulated"
"DNAAF8",-41.5022071307301,42.8985507246377,-3.68601061619981,0.000453981428152226,0.00210409751758834,-4.30902839460947,"Downregulated"
"SYCP1",-33.9480899830221,71.3507246376812,-3.68438030218199,0.000456406276568122,0.00211441840535041,-4.30926094295721,"Downregulated"
"RIMS1",-30.1888511601584,62.5613526570048,-3.68416793721919,0.000456723045489963,0.00211542704023621,-4.30929123210095,"Downregulated"
"ZSCAN20",-36.4900679117148,102.640579710145,-3.682489609384,0.00045923386808658,0.00212613434223392,-4.30953058683725,"Downregulated"
"MOCS2",-166.44214770798,654.300724637681,-3.68241497150135,0.000459345833472052,0.00212619180005692,-4.30954123043477,"Downregulated"
"OR1F1",-126.138200339559,312.797101449275,-3.68112882342033,0.000461279297154742,0.00213375394180936,-4.30972462736222,"Downregulated"
"KHNYN",-271.911587436334,1184.36449275362,-3.68073301128711,0.000461875880682402,0.00213540347093592,-4.30978106326662,"Downregulated"
"AGBL4",-37.7445670628183,49.4050724637681,-3.67966256135327,0.000463492992448176,0.00214213803066775,-4.30993368011092,"Downregulated"
"PRINS",-262.490322580645,641.130434782609,-3.6790526769968,0.000464416747820746,0.00214388674950634,-4.31002062596531,"Downregulated"
"LOC105374584",-37.3823429541596,88.7739130434783,-3.67901513908705,0.000464473661561355,0.00214388674950634,-4.31002597725035,"Downregulated"
"TOX-DT",-181.76765704584,308.034782608696,-3.67816048162407,0.000465771265894286,0.00214941160883843,-4.31014780932182,"Downregulated"
"PIK3C3",-50.4809847198642,301.181366459627,-3.67798495117879,0.000466038196749628,0.00215017882220389,-4.31017283009183,"Downregulated"
"SNORD116-20",-69.1218166383701,67.4942028985507,-3.67764060519322,0.00046656227084152,0.00215200268231616,-4.3102219132473,"Downregulated"
"AQP11",-293.230730050934,456.720289855072,-3.67747110574908,0.000466820445235198,0.00215239297255789,-4.31024607314468,"Downregulated"
"LINC01187",-43.949533106961,106.236231884058,-3.67665136274287,0.000468070966722356,0.00215769299293964,-4.31036291112098,"Downregulated"
"MISP3",-230.109422750425,705.695652173913,-3.67652617676639,0.000468262219370294,0.00215810880860841,-4.3103807530742,"Downregulated"
"ADORA2A",-91.4177419354838,296.721739130435,-3.67611577450165,0.000468889733338697,0.00216053463536452,-4.31043924357693,"Downregulated"
"KIF1C-AS1",-11.1810696095076,21.868115942029,-3.67573819417818,0.000469467769934832,0.00216160639823934,-4.31049305427289,"Downregulated"
"APOL5",-10.0225806451613,19.7028985507246,-3.67572331116809,0.000469490568202848,0.00216160639823934,-4.31049517527883,"Downregulated"
"FMN2",-36.6873089983022,64.7550724637681,-3.67555801626343,0.000469743843166959,0.00216213777123206,-4.3105187315657,"Downregulated"
"TRPV1",-100.576146010187,249.552173913043,-3.67520415012004,0.000470286496550079,0.00216416908140919,-4.31056916001353,"Downregulated"
"FOXF1",-463.126570458404,1266.23188405797,-3.67284659512282,0.000473917089059425,0.00217899833606935,-4.3109050848079,"Downregulated"
"C2orf92",-46.2567062818336,54.3188405797101,-3.67066312100856,0.000477303421280376,0.0021926799673661,-4.31121613731766,"Downregulated"
"LNP1",-153.400933786078,440.83768115942,-3.67003264125278,0.000478285511094209,0.00219671906676108,-4.31130594181704,"Downregulated"
"MYO1A",-575.521392190153,938.46231884058,-3.66923020251295,0.000479538245318288,0.0022015258609765,-4.31142023199268,"Downregulated"
"ASB10",-13.7134125636672,31.8014492753623,-3.66894612661404,0.000479982482048373,0.00220261836465559,-4.31146069039121,"Downregulated"
"AACS",-402.774533106962,1428.17246376812,-3.66867723990257,0.000480403327355709,0.0022036026336632,-4.31149898450931,"Downregulated"
"TEX36",-33.4994906621392,32.7768115942029,-3.66766081524451,0.00048199735412047,0.00221043965899739,-4.31164373199408,"Downregulated"
"CACNB2",-24.2442416525184,66.462077294686,-3.6668920660907,0.000483206306399273,0.00221408218960937,-4.3117531989636,"Downregulated"
"MIR3663HG",-24.8790322580645,34.4275362318841,-3.66610698375627,0.000484443927404674,0.00221927691067817,-4.31186498333144,"Downregulated"
"HOXA6",-74.2692699490663,210.088405797101,-3.66595792437643,0.000484679248912957,0.00221943956324799,-4.3118862062733,"Downregulated"
"BCL2L13",-68.9188285229202,389.264057971014,-3.6659528419121,0.000484687274569866,0.00221943956324799,-4.31188692990466,"Downregulated"
"CSMD2-AS1",-114.474617996605,234.575362318841,-3.6637894722931,0.0004881149510719,0.002233698523686,-4.31219491395362,"Downregulated"
"PIRT",-68.8955008488964,110.11884057971,-3.66372320013106,0.000488220317560926,0.00223370208272251,-4.31220434764728,"Downregulated"
"IFTAP",-173.366977928693,555.428985507246,-3.66264546411534,0.000489936861920291,0.0022410755108228,-4.31235775244807,"Downregulated"
"TLR5",-118.042954159592,454.78115942029,-3.66244815347476,0.000490251747127425,0.00224203566668103,-4.31238583588222,"Downregulated"
"USP54",-399.986926994907,1396.14637681159,-3.66233305738446,0.000490435516378921,0.00224219044771933,-4.3124022173834,"Downregulated"
"ZNF10",-47.8356819468025,147.325603864734,-3.66155572429463,0.000491678372603617,0.00224711641422971,-4.31251284956428,"Downregulated"
"RNF217",-67.786389360498,188.313526570048,-3.66072132233788,0.000493015814767479,0.00225134742493777,-4.31263159464947,"Downregulated"
"SLC35B3",-315.89240237691,1479.48188405797,-3.66071510391735,0.000493025795122627,0.00225134742493777,-4.31263247956677,"Downregulated"
"PROK1",-47.6287775891341,81.2115942028986,-3.6596606157766,0.000494721000507432,0.0022584195440331,-4.3127825316033,"Downregulated"
"TMEM88",-99.1631578947367,183.588405797101,-3.65907967030455,0.000495657305684402,0.00226191305074824,-4.31286519267114,"Downregulated"
"NKX2-2",-72.2724957555178,85.9913043478261,-3.65838899733323,0.00049677265506394,0.00226603451392579,-4.31296346046604,"Downregulated"
"LINC01831",-79.1738539898133,162.055072463768,-3.65601040793627,0.000500632105171184,0.0022826643616868,-4.31330183154689,"Downregulated"
"KCNAB3",-65.9247877758913,113.971014492754,-3.65501361546832,0.000502257960956563,0.00228812356487827,-4.31344360892064,"Downregulated"
"STRIT1",-61.8922750424448,104.972463768116,-3.65479540920703,0.000502614545086911,0.00228925972263194,-4.31347464333741,"Downregulated"
"PLCD4",-71.2078098471986,141.455072463768,-3.65444567431798,0.000503186571342237,0.00229039974513132,-4.31352438305008,"Downregulated"
"OR1I1",-95.2694397283531,391.28115942029,-3.6532307551613,0.000505178516675795,0.00229897668456104,-4.31369715706608,"Downregulated"
"SNX14",-273.414601018675,1228.91739130435,-3.65302420109631,0.000505517922964391,0.00230003116334693,-4.31372652913603,"Downregulated"
"FNDC3A",-174.117529711375,856.004347826087,-3.65207940291475,0.0005070731716389,0.00230563375062635,-4.31386087222842,"Downregulated"
"ZNF397",-53.24259762309,160.946376811594,-3.65029227149246,0.000510027475055561,0.0023171225353653,-4.3141149546098,"Downregulated"
"SLCO6A1",-52.7136672325976,108.44347826087,-3.6502884228588,0.00051003385488375,0.0023171225353653,-4.31411550173462,"Downregulated"
"LINC01467",-80.3378607809847,113.904347826087,-3.64842737963327,0.000513127804598665,0.00232919671048113,-4.31438004484961,"Downregulated"
"BAGE2",-70.1453310696096,117.572463768116,-3.64825579057949,0.000513413966726529,0.00233000044355684,-4.31440443340753,"Downregulated"
"SPECC1",-46.2686191284663,126.453140096618,-3.64804923493417,0.000513758644922439,0.00233106933919875,-4.31443379134352,"Downregulated"
"IGHV5-78",-92.1676570458404,115.979710144928,-3.6477148127822,0.000514317160618965,0.00233261235917164,-4.31448132179157,"Downregulated"
"FGA",-493.392303338993,448.011111111111,-3.64707250574506,0.000515391495041936,0.00233698856891945,-4.31457260662685,"Downregulated"
"CHAD",-62.8576400679117,56.995652173913,-3.64640511522337,0.000516510049022345,0.00234106645096991,-4.31466745020465,"Downregulated"
"DNAH12",-32.1934634974533,89.3347826086956,-3.64625222091945,0.000516766626963016,0.00234173241078912,-4.31468917729724,"Downregulated"
"PGM1",-917.56859083192,3036.23043478261,-3.6455144807683,0.000518006364928064,0.00234585706865324,-4.31479400947925,"Downregulated"
"DNAJC6",-69.3380730050934,128.134782608696,-3.6446102077965,0.000519529818273286,0.00235225743668912,-4.31492249539121,"Downregulated"
"ACAT1",-595.70546123373,1168.29806763285,-3.64370967985019,0.000521051202998914,0.00235814590855007,-4.31505043775852,"Downregulated"
"PCSK1",-115.050509337861,110.013043478261,-3.64360712951841,0.000521224724164774,0.00235843144787862,-4.31506500685744,"Downregulated"
"TECTA",-27.4499575551783,43.118115942029,-3.64248229870031,0.000523131620192618,0.00236605718179876,-4.31522479936852,"Downregulated"
"GPR12",-51.1106112054329,131.88115942029,-3.64197259576225,0.000523997892167745,0.0023694734243122,-4.31529720146835,"Downregulated"
