"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"ERICH2-DT",-28.8985993208829,45.3557971014493,-2.75196512060711,0.00758990166945137,0.0210188705853829,-4.43443112921123,"Downregulated"
"IGF2BP2-AS1",-13.6838073005093,43.4010869565217,-2.7519101958098,0.00759104472359822,0.0210193105357043,-4.43443792327491,"Downregulated"
"C1QTNF3",-94.5270373514432,278.188405797101,-2.75182189910998,0.00759288261964744,0.0210216741130166,-4.43444884518869,"Downregulated"
"NECTIN1",43.490174023769,157.661594202899,2.75160638351999,0.00759737028951614,0.0210313722972386,-4.4344755026246,"Upregulated"
"ZNF804A",-48.0179117147708,121.18115942029,-2.75138737724781,0.00760193313525101,0.0210412760458211,-4.43450259052631,"Downregulated"
"AOC4P",-55.3433786078099,122.05652173913,-2.75093225180165,0.00761142339422016,0.0210648139730932,-4.43455887875001,"Downregulated"
"FASLG",-48.9417232597624,179.865942028986,-2.75088456669153,0.00761241835037615,0.0210648378736698,-4.43456477593912,"Downregulated"
"LYPLAL1-AS1",-88.4249575551783,130.43768115942,-2.75057436268184,0.00761889370783115,0.0210788019891185,-4.43460313716459,"Downregulated"
"EIF3M",459.869592529712,3589.84086956522,2.75054826783695,0.00761943865505432,0.0210788019891185,-4.43460636405056,"Upregulated"
"TAP2",175.76763582343,536.293115942029,2.75039929483111,0.00762255039126137,0.0210829334008997,-4.43462478568102,"Upregulated"
"OR51E2",-23.3543859649123,61.0714975845411,-2.75038225521067,0.00762290638768309,0.0210829334008997,-4.43462689271928,"Downregulated"
"SMIM10",-54.064091680815,145.544927536232,-2.75028824167106,0.00762487081822133,0.0210856359011722,-4.43463851784261,"Downregulated"
"SMIM27",-92.6777589134126,403.453623188406,-2.75013301313828,0.00762811536269193,0.0210885481202485,-4.43465771189757,"Downregulated"
"LINC01116",70.7362478777589,114.159420289855,2.75012602196923,0.00762826151996482,0.0210885481202485,-4.43465857634221,"Upregulated"
"CFAP92",30.1333333333334,82.0951690821256,2.75009614245557,0.00762888620953504,0.0210885481202485,-4.43466227087166,"Upregulated"
"LINC01607",-30.5108234295416,67.7485507246377,-2.74996368357946,0.00763165608543304,0.0210934747012545,-4.43467864879626,"Downregulated"
"ZCCHC2",93.0081918505941,467.095289855072,2.74990543483607,0.0076328744290243,0.0210941122128199,-4.43468585083065,"Upregulated"
"ATF1",161.924448217317,889.714492753623,2.74952311507604,0.00764087553788616,0.0211134918957996,-4.43473311958795,"Upregulated"
"TMCO5B",-10.6561969439728,22.2507246376812,-2.74946271616864,0.00764214025634399,0.0211142547806906,-4.43474058674396,"Downregulated"
"RHOV",74.2769949066214,135.273913043478,2.7491456245269,0.00764878312033849,0.0211298746735311,-4.43477978734944,"Upregulated"
"PRKAR2B",-324.96273344652,834.489855072464,-2.74900879783042,0.00765165118428317,0.0211350639346528,-4.43479670176432,"Downregulated"
"SUV39H1",106.108234295416,376.920289855072,2.74847066840445,0.00766294063062908,0.0211635100282355,-4.43486321994934,"Upregulated"
"IRAG2",-237.013157894737,450.821014492754,-2.74837126282385,0.0076650277346703,0.0211638891600114,-4.43487550660602,"Downregulated"
"SCN7A",-49.6240662139219,106.001449275362,-2.74836973467052,0.00766505982360295,0.0211638891600114,-4.4348756954856,"Downregulated"
"NHERF4",-37.4040322580645,80.9797101449275,-2.74816127891447,0.00766943823602083,0.0211732410039681,-4.43490145999498,"Downregulated"
"NHERF1",-721.655348047538,2471.79565217391,-2.7479675555958,0.00767350926165227,0.0211817419285392,-4.43492540255125,"Downregulated"
"GRIA2",-11.9080362195812,17.4236714975845,-2.74773561683709,0.0076783859748056,0.0211924643659761,-4.43495406685792,"Downregulated"
"PLCL1",-51.1331494057725,152.976811594203,-2.74767000056845,0.00767976612877205,0.0211935347218226,-4.43496217582073,"Downregulated"
"TMEM132C",-23.2399830220713,40.0753623188406,-2.74756637847382,0.00768194614931446,0.0211968118747944,-4.43497498136352,"Downregulated"
"YBX2",196.080220713073,333.650724637681,2.74699972882779,0.00769387745716352,0.0212269914549336,-4.43504500230527,"Upregulated"
"LOC105373876",-50.340831918506,107.240579710145,-2.74693678939369,0.00769520374935702,0.0212279083537869,-4.43505277919274,"Downregulated"
"KLHL22",-29.6742444821732,141.729275362319,-2.74671976666507,0.00769977857038641,0.0212352231896858,-4.43507959400148,"Downregulated"
"ZNF254",-57.6995118845501,304.28152173913,-2.74671666347606,0.00769984400341465,0.0212352231896858,-4.43507997741471,"Downregulated"
"CHODL",-45.711544991511,73.3739130434783,-2.74653963640891,0.0077035775930719,0.0212409176713256,-4.43510184948338,"Downregulated"
"GP1BA",-109.323005093379,358.560869565217,-2.74652445096355,0.00770389793894685,0.0212409176713256,-4.43510372563724,"Downregulated"
"STK17B",-235.208892190153,883.730797101449,-2.74602489248086,0.0077144432240085,0.0212672471840906,-4.43516544229952,"Downregulated"
"LINC02043",-143.977079796265,456.669565217391,-2.74587116059781,0.00771769104211804,0.0212734547736855,-4.43518443332984,"Downregulated"
"ZNF738",99.120415959253,334.955797101449,2.74579414654156,0.00771931855114773,0.021273739723469,-4.43519394689826,"Upregulated"
"HSPA6",95.4312393887947,263.572463768116,2.74577200015261,0.0077197866206342,0.021273739723469,-4.43519668261788,"Upregulated"
"BAZ1B",50.9746604414262,290.989130434783,2.74567758885412,0.00772178231876682,0.0212764939984393,-4.4352083449931,"Upregulated"
"TNP1",-45.1809847198641,110.114492753623,-2.74536345708566,0.00772842594534007,0.021292052749565,-4.43524714708891,"Downregulated"
"SLITRK3",-64.4398132427845,118.727536231884,-2.74529623259943,0.00772984836742144,0.0212923627887542,-4.43525545042106,"Downregulated"
"LOC101927516",-20.3187606112054,34.5260869565217,-2.74526390753916,0.00773053242796272,0.0212923627887542,-4.43525944305466,"Downregulated"
"TIFA",-136.792925863045,543.478743961353,-2.74487262968336,0.00773881701980948,0.0213104491986267,-4.43530776950925,"Downregulated"
"SLC35F4",-39.3848896434635,66.7420289855072,-2.74485952497569,0.00773909462867203,0.0213104491986267,-4.43530938798978,"Downregulated"
"LMX1A",-51.2634974533107,83.2840579710145,-2.74476359508593,0.00774112707597908,0.0213132977906001,-4.43532123554719,"Downregulated"
"POLR2L",898.514346349746,4025.07753623188,2.74468807958178,0.00774272735167606,0.0213145408064883,-4.43533056170423,"Upregulated"
"ZNF746",74.7913412563664,405.000724637681,2.74464810587599,0.00774357457121987,0.0213145408064883,-4.43533549838941,"Upregulated"
"PPIA",2604.12943548387,18869.1913043478,2.74419262350639,0.0077532342537454,0.0213383793759331,-4.43539174659373,"Upregulated"
"ACTRT3",46.2870967741935,79.704347826087,2.74409666756244,0.0077552706547513,0.0213412337808947,-4.43540359561108,"Upregulated"
"LINC02171",-70.3263157894738,155.769565217391,-2.74399501437374,0.00775742849845082,0.0213444215977086,-4.43541614787068,"Downregulated"
"JSRP1",-52.0154499151103,90.0376811594203,-2.7431021024098,0.00777640643471627,0.0213938828064196,-4.43552639352611,"Downregulated"
"GOLGA4",-304.473599320884,2064.73985507246,-2.74253578791914,0.00778846489895798,0.0214242973785478,-4.43559630363293,"Downregulated"
"BAG6",482.86517402377,2231.58623188406,2.74244145785862,0.00779047512011035,0.0214270672427813,-4.43560794758612,"Upregulated"
"GGT7",-53.8610073571025,135.868599033816,-2.74225113582136,0.0077945324251795,0.0214354660062527,-4.43563143989189,"Downregulated"
"CORO6",-66.5918505942276,247.839130434783,-2.74201804532774,0.00779950410879752,0.0214443610956423,-4.43566020994357,"Downregulated"
"ETV2",-41.8252122241087,130.788405797101,-2.742005343796,0.00779977510843982,0.0214443610956423,-4.43566177763392,"Downregulated"
"ADGRB3",-29.6767826825128,53.6159420289855,-2.74178408681582,0.00780449722678733,0.021454581963251,-4.43568908563079,"Downregulated"
"POC5",-81.173429541596,437.908695652174,-2.74166362355914,0.00780706928239736,0.0214588904329679,-4.43570395289038,"Downregulated"
"ZNF880",-55.4487691001698,137.542028985507,-2.74147175429566,0.00781116755688913,0.0214673922934605,-4.43572763206794,"Downregulated"
"GATA4",-139.85351443124,410.50115942029,-2.74133789683311,0.00781402788184732,0.0214699137654641,-4.43574415123039,"Downregulated"
"OR2B2",-37.0013582342954,115.386956521739,-2.7413347283696,0.00781409559858372,0.0214699137654641,-4.43574454224007,"Downregulated"
"BLTP2",189.999490662139,1102.2115942029,2.74081818857215,0.00782514232902775,0.021497499964117,-4.43580828302732,"Upregulated"
"PITPNM2",-38.5222127900396,159.448309178744,-2.74047943773677,0.00783239462326426,0.0215146562018077,-4.43585008074642,"Downregulated"
"GAST",-5867.46553480475,3853.35507246377,-2.7400239127646,0.0078421566298712,0.0215387010216254,-4.4359062819885,"Downregulated"
"LRRC4",-23.2706281833616,52.6391304347826,-2.73960912107886,0.00785105540207533,0.0215603690654652,-4.43595745271511,"Downregulated"
"FBF1",-52.3849462365591,225.00193236715,-2.73891274111191,0.00786601604795077,0.0215986763610291,-4.43604335088923,"Downregulated"
"ANKRD54",54.8158743633276,327.959420289855,2.73877638556979,0.00786894848977181,0.0216039507515177,-4.43606016872343,"Upregulated"
"RAP2C",184.529159592531,1384.45217391304,2.73852811160872,0.00787429040277732,0.0216158380632539,-4.43609078904763,"Upregulated"
"CRTAC1",-41.34240237691,113.583333333333,-2.73836933226977,0.00787770847173721,0.0216224418237876,-4.43611037085837,"Downregulated"
"RET",-42.4345217883419,180.803381642512,-2.73808359402145,0.00788386302811887,0.0216335669810472,-4.43614560840503,"Downregulated"
"DNAH11",-14.9749858517261,37.8980676328502,-2.73805148688947,0.00788455486320229,0.0216335669810472,-4.43614956775025,"Downregulated"
"OTUB1",131.758092812677,919.194685990338,2.73804008544344,0.00788480055159765,0.0216335669810472,-4.436150973732,"Upregulated"
"NUP42",148.323938879457,633.798550724638,2.73760863656826,0.00789410294438214,0.0216563078462645,-4.43620417568645,"Upregulated"
"KRTDAP",-10.8383701188455,23.7536231884058,-2.73708120556937,0.00790548843919239,0.0216847568193979,-4.43626920622232,"Downregulated"
"WFDC12",-54.925636672326,94.1188405797101,-2.73690757541816,0.00790923982893466,0.0216922608227247,-4.43629061257963,"Downregulated"
"TNFRSF1B",212.863073005093,816.857971014493,2.73665551859614,0.00791468857680827,0.0217044175571256,-4.4363216864536,"Upregulated"
"HNRNPH2",707.108488964345,4089.21884057971,2.73637347967203,0.00792078952557958,0.0217183594681991,-4.43635645447991,"Upregulated"
"KIRREL1",33.6305602716469,135.836231884058,2.73605772270759,0.00792762495667113,0.0217343114505296,-4.4363953764549,"Upregulated"
"RBM45",78.2207979626484,430.265217391304,2.73562721768765,0.00793695312611605,0.0217570925316982,-4.43644843848569,"Upregulated"
"ATP1B1",-4840.32427843804,20625.1173913043,-2.73548235822709,0.007940094194932,0.021762909615139,-4.43646629203346,"Downregulated"
"NKX3-1",-45.0221844934919,198.492270531401,-2.73499297696706,0.00795071414020039,0.0217892213386706,-4.43652660270278,"Downregulated"
"MTCL3",-14.6951188455009,31.2876811594203,-2.73459476700928,0.00795936519131737,0.0218101311766699,-4.4365756726669,"Downregulated"
"MINCR",52.308234295416,202.924637681159,2.7345208981729,0.00796097092769372,0.0218117326623162,-4.43658477477325,"Upregulated"
"DOLK",140.821731748727,639.421739130435,2.7341722392459,0.00796855396371865,0.0218297084406284,-4.43662773443647,"Upregulated"
"DTNB",-52.6112054329372,112.857971014493,-2.73407077455934,0.00797076197622725,0.021832956717492,-4.43664023567614,"Downregulated"
"LINC01346",-16.3103565365026,29.0594202898551,-2.73377383350257,0.0079772270439615,0.0218460311962758,-4.4366768194928,"Downregulated"
"DCAF12L2",-44.3633276740237,61.0260869565217,-2.73374437657064,0.00797786864854136,0.0218460311962758,-4.43668044852127,"Downregulated"
"MYOD1",-13.3726655348047,29.4869565217391,-2.73370082973764,0.00797881723328422,0.0218460311962758,-4.4366858133503,"Downregulated"
"CYP2B7P",-67.0544991511036,160.210144927536,-2.73364342867354,0.00798006776376246,0.0218460311962758,-4.43669288489573,"Downregulated"
"STARD13",-44.2894736842105,231.858695652174,-2.73357133220179,0.00798163870021966,0.0218460311962758,-4.43670176671836,"Downregulated"
"ADGRD1",-170.491680814941,214.660869565217,-2.73354610937069,0.00798218835656423,0.0218460311962758,-4.43670487397537,"Downregulated"
"ZSCAN25",68.5073288058859,302.988888888889,2.73352283952312,0.00798269548418489,0.0218460311962758,-4.43670774062437,"Upregulated"
"LOC105377730",-49.571986417657,135.01884057971,-2.73258535174768,0.00800315101288876,0.0218992051482723,-4.43682321876449,"Downregulated"
"EIF2AK3-AS1",-40.3747877758913,72.2420289855072,-2.73229759499478,0.00800943934135951,0.0219136044085851,-4.43685865927492,"Downregulated"
"FLOT1",296.504223259762,1449.44782608696,2.7313243831873,0.00803074039489556,0.0219690691192244,-4.4369785043841,"Upregulated"
"ZBTB47-AS1",-13.4466893039049,24.5623188405797,-2.73094789559859,0.00803899461827879,0.0219888329998181,-4.43702485950888,"Downregulated"
"CAPN6",-147.227164685908,317.275362318841,-2.73081717149632,0.00804186246690941,0.0219938605078479,-4.43704095402785,"Downregulated"
"PILRA",104.675042444822,350.832608695652,2.73019170025766,0.00805559712702383,0.0220286027966515,-4.43711795438797,"Upregulated"
"CCDC88A",43.0837153367289,140.146618357488,2.73003168468722,0.00805911433938675,0.0220353994298147,-4.43713765180569,"Upregulated"
"LRRC46",-28.8144312393888,106.916666666667,-2.72940154394458,0.00807297877633084,0.0220704822998077,-4.43721521327163,"Downregulated"
"CFLAR-AS1",-33.7362478777589,82.2173913043478,-2.72921401714515,0.0080771089768243,0.0220789474488719,-4.43723829306052,"Downregulated"
"OSM",122.789303904924,145.58115942029,2.72905842013748,0.00808053740440133,0.0220854923657281,-4.43725744236302,"Upregulated"
"NUTM2E",-70.2312393887946,167.105797101449,-2.72789910634148,0.00810612369749654,0.0221501944818614,-4.43740009783219,"Downregulated"
"ACP6",103.274617996604,597.60652173913,2.72789182673545,0.00810628459382071,0.0221501944818614,-4.43740099348198,"Upregulated"
"SH2D1A",55.6237478777589,106.836594202899,2.72705182066334,0.00812487032707506,0.0221981393853578,-4.43750433416201,"Upregulated"
"LINC01858",-36.4062818336163,39.4985507246377,-2.72670364948397,0.00813258528479378,0.0222163755343235,-4.43754716174236,"Downregulated"
"MOV10",126.755178268251,553.086231884058,2.7264867964403,0.00813739381361473,0.0222266683306522,-4.43757383453999,"Upregulated"
"EP300",120.585314091681,949.481884057971,2.72609446923836,0.00814609994051276,0.0222476031239809,-4.43762208724085,"Upregulated"
"CACNB4",-20.4539473684211,55.0355072463768,-2.72601461156233,0.00814787310442668,0.0222496005486818,-4.43763190849024,"Downregulated"
"SERF2",-940.885802207133,7220.25036231884,-2.72579694043769,0.00815270807824379,0.0222599573545196,-4.43765867774693,"Downregulated"
"METRN",132.422580645161,380.805797101449,2.72571232281645,0.00815458833764254,0.0222622450628955,-4.43766908369103,"Upregulated"
"KLF18",-44.9934634974533,103.785507246377,-2.72558369257086,0.00815744734649682,0.0222672038572511,-4.43768490175481,"Downregulated"
"LINC00486",-21.6796477079796,53.325,-2.72532118637801,0.00816328480354244,0.0222795373873699,-4.43771718153758,"Downregulated"
"ABRAXAS2",96.3738964346352,617.002898550725,2.72528669671335,0.00816405204820701,0.0222795373873699,-4.43772142251013,"Upregulated"
"PSMD5",126.906154499151,588.035507246377,2.72515915590792,0.00816688984810115,0.0222844342003189,-4.43773710509693,"Upregulated"
"RIOK3",-414.26677419355,1622.30985507246,-2.72441084261055,0.0081835581050937,0.0223270631643442,-4.43782910959344,"Downregulated"
"HINT2",-575.539898132427,2648.58115942029,-2.72431465233815,0.00818570294488001,0.0223278006738854,-4.43784093497921,"Downregulated"
"GRK1",-38.955857385399,92.0492753623188,-2.72430494902427,0.0081859193368227,0.0223278006738854,-4.43784212786549,"Downregulated"
"RFX4",-18.079428409734,36.1743961352657,-2.72399454517256,0.00819284436167144,0.022341004650774,-4.43788028628337,"Downregulated"
"RRP1",82.904923599321,345.073913043478,2.7239941855975,0.00819285238679881,0.022341004650774,-4.43788033048492,"Upregulated"
"UGT2B17",-1062.77563667233,697.371014492754,-2.72390078823624,0.0081949371067286,0.0223435989573121,-4.43789181143985,"Downregulated"
"AUP1",467.493039049236,2523.64057971014,2.72385782919103,0.00819589615730593,0.0223435989573121,-4.43789709213787,"Upregulated"
"PNMA1",566.353820033955,1955.89855072464,2.72341949971327,0.00820568762940662,0.0223674372305344,-4.43795097042297,"Upregulated"
"CD101",-56.708404074703,165.09347826087,-2.72328396586468,0.00820871737060968,0.0223728403374312,-4.43796762879976,"Downregulated"
"VCY",-91.1331069609506,324.233333333333,-2.72277587386756,0.00822008443496642,0.0224009625210639,-4.43803007351005,"Downregulated"
"ZKSCAN8",-38.9510469722692,278.706763285024,-2.72258297556444,0.00822440373648837,0.0224076052876685,-4.43805377890924,"Downregulated"
"PPP3CB-AS1",-58.4148556876061,185.710144927536,-2.72257330196668,0.00822462039846577,0.0224076052876685,-4.43805496767679,"Downregulated"
"ADAMTS20",-16.2391765704584,44.4550724637681,-2.722482935214,0.00822664461730406,0.0224102613637452,-4.4380660725262,"Downregulated"
"LINC02546",-33.7584889643463,92.9115942028986,-2.72162228915625,0.00824594597098657,0.0224599755263819,-4.43817182288311,"Downregulated"
"ARHGAP20",-53.4313667232598,192.101449275362,-2.72156516795173,0.0082472284691368,0.0224606042355719,-4.4381788408206,"Downregulated"
"C2orf42",-87.8479626485567,484.923188405797,-2.72141043018309,0.00825070359288802,0.0224672034468073,-4.43819785151807,"Downregulated"
"COX6A1",-3380.689049236,12619.4260869565,-2.72080714318348,0.00826426509449928,0.0225012633379935,-4.43827196349611,"Downregulated"
"MTTP",-1253.87478777589,1079.93768115942,-2.72031352053345,0.00827537657315062,0.0225286446746689,-4.43833259600625,"Downregulated"
"FHL5",-25.9967176004528,103.46038647343,-2.72003118218452,0.00828173816860854,0.0225429641773089,-4.43836727305648,"Downregulated"
